type,title,overview,tmdb_id,imdb_id,provider,release_date,tmdb_rating,popularity,poster_path,genres,imdb_rating,imdb_votes
Movie,The Old Guard 2,Andy and her team of immortal warriors fight with renewed purpose as they face a powerful new foe threatening their mission to protect humanity.,846422,tt14961624,Netflix,2025-07-01,6.13,470.299,/wqfu3bPLJaEWJVk3QOm0rKhxf1A.jpg,"Action, Fantasy",N/A,N/A
Movie,Ziam,"In a fight for survival against a horrifying army of zombies, a former Muay Thai fighter must use skill, speed and grit to save his girlfriend.",1429744,tt35669009,Netflix,2025-07-09,6.894,233.4119,/7ZRXha6VZEGP3C8Kab7pPwSMzDZ.jpg,"Horror, Thriller, Action",N/A,N/A
Movie,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",803796,tt14205554,Netflix,2025-06-20,8.622,200.8513,/43c1efKzA1kigNzY0HBzeoXp8LR.jpg,"Animation, Fantasy, Action, Comedy, Music",7.9,"1,709"
Movie,Almost Cops,"When an overeager community officer and a reckless ex-detective are forced to team up, plenty of chaos ensues on the streets of Rotterdam.",1374534,tt27675583,Netflix,2025-07-10,5.618,191.1368,/7bcndiaTgu1Kj5a6qyCmsWYdtI.jpg,"Action, Comedy, Crime, Mystery",N/A,N/A
Movie,Brick,"When a mysterious brick wall encloses their apartment building overnight, Tim and Olivia must unite with their wary neighbors to get out alive.",1425045,tt31806049,Netflix,2025-07-09,5.633,80.9658,/vTX9CxFNEQOlfXsgqec7xmc5UtD.jpg,"Science Fiction, Thriller",N/A,N/A
Movie,STRAW,What will be her last straw? A devastatingly bad day pushes a hardworking single mother to the breaking point — and into a shocking act of desperation.,1426776,tt32550101,Netflix,2025-06-05,7.922,67.9465,/t3cmnXYtxJb9vVL1ThvT2CWSe1n.jpg,"Thriller, Drama, Crime",N/A,"7,916"
Movie,Madea's Destination Wedding,Madea packs her best floral dresses and a whole lot of chaos when the Simmons family heads to the Bahamas for her grandniece's whirlwind wedding.,1246310,tt33299083,Netflix,2025-07-10,7.2,59.6576,/jwMwRucnAROgWo9WLLmIqzHmmzi.jpg,"Comedy, Drama",N/A,N/A
Movie,The Old Guard,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,547016,tt7556122,Netflix,2020-07-09,7.1,53.4825,/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,"Action, Fantasy",6.7,"193,666"
Movie,Squid Game in Conversation,"Take a seat with the director and cast of Squid Game. Discover key moments, hear untold stories and see what this entire journey meant to them.",1504735,tt37455270,Netflix,2025-06-26,8.8,50.2198,/wwqUmwS4zBIpE5mSlkBXp8zSPud.jpg,Documentary,N/A,N/A
Movie,K.O.,"A former fighter must find the missing son of an opponent he accidentally killed years ago, taking on a brutally violent crime gang in Marseille.",1450599,tt36240772,Netflix,2025-06-05,6.574,48.6439,/qcM2sUiAeP4zXwx4ADSvgc9S58k.jpg,"Action, Drama, Adventure",5.8,"2,535"
Movie,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",519182,tt7510222,Netflix,2024-06-20,7.039,43.6036,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,"Family, Comedy, Animation, Science Fiction",6.2,"67,626"
Movie,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",1011985,tt21692408,Netflix,2024-03-02,7.059,37.4417,/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg,"Animation, Family, Action, Comedy, Adventure, Fantasy",6.3,"70,377"
Movie,365 Days: This Day,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",829557,tt12996154,Netflix,2022-04-26,5.91,33.7311,/iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg,"Romance, Drama",2.7,"26,630"
Movie,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",912649,tt16366836,Netflix,2024-10-22,6.714,31.4933,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,"Action, Science Fiction, Adventure",6.0,"127,150"
Movie,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",1184918,tt29623480,Netflix,2024-09-12,8.315,32.3936,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,"Animation, Science Fiction, Family",8.2,"181,853"
Movie,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",539972,tt8790086,Netflix,2024-12-11,6.536,27.6896,/i47IUSsN126K11JUzqQIOi1Mg1M.jpg,"Action, Adventure, Thriller",5.5,"61,734"
Movie,Exterritorial,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy.",1233069,tt30876483,Netflix,2025-04-29,6.767,27.0117,/micQGmD3K7Ni0wzyaSgBKGxrFWn.jpg,"Thriller, Action",5.8,"12,847"
Movie,Squid Game: Fireplace,"Come share a toast in the Front Man's lair — but tread carefully, for you’re playing with fire.",1408248,tt35961488,Netflix,2024-12-12,7.1,26.4906,/cIIMvxLztRs1MbXH0oqaw3SGV0q.jpg,Family,N/A,11
Movie,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",346698,tt1517268,Netflix,2023-06-18,6.973,25.0528,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,"Comedy, Adventure",6.8,"611,746"
Movie,Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",496243,tt6751668,Netflix,2019-05-30,8.499,24.5607,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,"Comedy, Thriller, Drama",8.5,"1,058,893"
Movie,Havoc,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.",668489,tt14123284,Netflix,2025-04-25,6.472,23.8852,/ubP2OsF3GlfqYPvXyLw9d78djGX.jpg,"Action, Crime, Thriller",N/A,"51,212"
Movie,Devara: Part 1,"Devara, a fearless man from a coastal region, embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people. Unbeknownst to him, his brother Bhaira is plotting a conspiracy against him. As events unfold, Devara passes on his legacy to his mild-mannered and timid son, Varada.",811941,tt11821912,Netflix,2024-09-26,6.964,22.4382,/lQfuaXjANoTsdx5iS0gCXlK9D2L.jpg,"Action, Drama",6.0,"20,905"
Movie,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",573435,tt4919268,Netflix,2024-06-05,7.376,21.5094,/oGythE98MYleE6mZlGs5oBGkux1.jpg,"Action, Comedy, Crime, Thriller, Adventure",6.5,"102,028"
Movie,Sikandar,A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed — using any means necessary.,1257960,tt31712434,Netflix,2025-03-29,4.768,21.2669,/41s42CRXafa3OuRGvCtfYPEBmse.jpg,"Action, Drama",N/A,N/A
Movie,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",537915,tt4126476,Netflix,2019-04-11,7.12,20.8129,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,"Romance, Drama",5.3,"71,640"
Movie,Shark Whisperer,Marine conservationist and social media activist Ocean Ramsey fearlessly swims with sharks in this documentary about her risky mission to protect them.,1491570,tt32307524,Netflix,2025-06-30,7.0,20.4163,/v0WEubJKWTfqYX8laBGIPI07Z7t.jpg,Documentary,N/A,N/A
Movie,Trainwreck: The Real Project X,A night of drunken chaos rocks a quiet Dutch town in this shocking documentary about a teen's birthday invite that accidentally went viral on Facebook.,1477565,tt36856496,Netflix,2025-07-07,6.071,19.9924,/p6NQOlvAcdK6VJ4CoZMzLUQLtfL.jpg,Documentary,N/A,N/A
Movie,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",11036,tt0332280,Netflix,2004-05-25,7.9,19.6153,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,"Romance, Drama",7.8,"653,502"
Movie,It's Worth It by Dani Rovira,Actor and comedian Dani Rovira returns to the stage with an honest and hilarious take on finding light even in life's darkest moments.,1506130,tt37446074,Netflix,2025-07-10,0.0,19.5515,/cqhWziMoS74WzWgd59lg928D6jx.jpg,Comedy,N/A,N/A
Movie,Last Bullet,Car genius Lino returns to conclude his vendetta against Areski and the corrupt commander who ruined their lives in this turbo-charged trilogy finale.,1144430,tt29768333,Netflix,2025-05-06,6.6,19.4826,/qycPITRqXgPai7zj1gKffjCdSB5.jpg,"Action, Crime, Thriller, Drama",N/A,208
Movie,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",748783,tt5779228,Netflix,2024-04-30,7.058,19.2959,/xYduFGuch9OwbCOEUiamml18ZoB.jpg,"Family, Comedy, Adventure, Animation",5.7,"24,188"
Movie,Train to Busan,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",396535,tt5700672,Netflix,2016-07-20,7.751,19.2748,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg,"Horror, Thriller, Action, Adventure",7.6,"286,876"
Movie,Our Times,"Husband and wife Nora and Héctor's scientific breakthrough lets them time travel from 1966 to 2025. As Héctor struggles, Nora thrives—but at what cost?",1426680,tt35630700,Netflix,2025-06-09,6.601,18.3343,/iJWSUAMJI9mRSzVBJXVUg7iIoJM.jpg,"Science Fiction, Romance, Comedy",N/A,N/A
Movie,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",954,tt0117060,Netflix,1996-05-22,7.004,18.0654,/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,"Adventure, Action, Thriller",7.2,"499,811"
Movie,Amaran,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",927342,tt27118357,Netflix,2024-10-31,7.377,18.0198,/eCB06m1KUGilEOlIzb40nkQhVY0.jpg,"Action, Drama, Adventure, War",8.1,"18,756"
Movie,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",38365,tt1375670,Netflix,2010-06-24,6.397,17.4543,/ys0LscDFAuZxfUcpH5moiPeFfXs.jpg,Comedy,6.0,"293,554"
Movie,Plankton: The Movie,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,1104845,tt32560777,Netflix,2025-03-08,6.82,17.2646,/hGaUNLF5VZbg9ovPTyjm9Rv5xWz.jpg,"Animation, Adventure, Comedy, Family, Fantasy",5.3,"2,832"
Movie,Titan: The OceanGate Submersible Disaster,OceanGate's Titan tourist submersible imploded in 2023 on a deep-sea dive to the Titanic. This documentary details how a bold vision ended in tragedy.,1426306,tt35628853,Netflix,2025-06-06,7.128,17.0541,/mSVJI9P5UmvOLZVTH8sAtlgxsgy.jpg,"Documentary, Drama",6.7,"4,361"
Movie,Furiosa: A Mad Max Saga,"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.",786892,tt12037194,Netflix,2024-05-22,7.48,16.9881,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg,"Action, Science Fiction, Adventure",7.5,"290,082"
Movie,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",1072790,tt26047818,Netflix,2023-12-21,6.853,16.8423,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,"Romance, Comedy",6.1,"148,019"
Movie,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",1011477,tt1674782,Apple TV,2025-05-08,7.267,612.5718,/AEgggzRr1vZCLY86MAp93li43z.jpg,"Action, Adventure, Drama",6.6,"10,084"
Movie,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",541671,tt7181546,Apple TV,2025-06-04,7.427,480.9303,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,"Action, Thriller, Crime",7.2,"34,160"
Movie,Ice Road: Vengeance,"Big rig ice road driver Mike McCann travels to Nepal to scatter his late brother’s ashes on Mt. Everest. While on a packed tour bus traversing the deadly 12,000 ft. terrain of the infamous Road to the Sky, McCann and his mountain guide encounter a group of mercenaries and must fight to save themselves, the busload of innocent travelers, and the local villagers’ homeland.",1119878,tt27621210,Apple TV,2025-06-27,6.972,444.7102,/2vHQBX5L4yoExTa55KmGIg2Q5s3.jpg,"Action, Thriller, Drama",N/A,N/A
Movie,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",986056,tt20969586,Apple TV,2025-04-30,7.429,347.9288,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,"Action, Science Fiction, Adventure",7.5,"112,814"
Movie,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",574475,tt9619824,Apple TV,2025-05-14,7.2,236.0678,/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg,"Horror, Mystery",7.0,"57,832"
Movie,Dora and the Search for Sol Dorado,"Dora, Diego, and their new friends trek through the perilous dangers of the Amazonian jungle in search of the ancient and powerful treasure of Sol Dorado to keep it out of enemy hands.",1287536,tt32621553,Apple TV,2025-07-02,7.083,231.5769,/r3d6u2n7iPoWNsSWwlJJWrDblOH.jpg,"Adventure, Comedy, Family",N/A,N/A
Movie,Bring Her Back,"Following the death of their father, a brother and sister are introduced to their new sibling by their foster mother, only to learn that she has a terrifying secret.",1151031,tt32246771,Apple TV,2025-05-28,7.372,178.5552,/tObSf1VzzHt9xB0csanFtb3DRjf.jpg,Horror,7.5,"9,621"
Movie,The Ritual,"Two priests, one in crisis with his faith and the other confronting a turbulent past, must overcome their differences to perform a risky exorcism.",1278950,tt32194932,Apple TV,2025-04-18,5.989,137.9185,/ktqPs5QyuF8SpKnipvVHb3fwD8d.jpg,Horror,4.7,532
Movie,The Hangman,"Troubled father Leon takes son camping in Appalachia. Local cult summons evil Hangman demon. Son goes missing. Leon must confront cult, monster to find him amid rising body count.",1257586,tt31645789,Apple TV,2024-05-30,5.083,128.1612,/rij9Eh4RVXyPet8A1BNU8pDvtmu.jpg,"Horror, Thriller",3.3,947
Movie,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",1233413,tt31193180,Apple TV,2025-04-16,7.6,123.6918,/lOfjeJMKS7cOaaTn6q3J0y2ypiA.jpg,"Horror, Action, Thriller",7.8,"161,585"
Movie,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",7451,tt0295701,Apple TV,2002-08-09,5.945,120.6342,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,"Action, Adventure, Thriller, Crime",5.8,"190,544"
Movie,Influencer,"While struggling on a solo backpacking trip in Thailand, social media influencer Madison meets CW, who travels with ease and shows her a more uninhibited way of living. But CW's interest in her takes a darker turn.",1020910,tt13309170,Apple TV,2023-05-18,6.2,110.4025,/mtXV301BF7pqwvRjsWhQo6sD10F.jpg,"Horror, Mystery, Thriller",6.2,"16,964"
Movie,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",950387,tt3566834,Apple TV,2025-03-31,6.5,106.6369,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,"Family, Comedy, Adventure, Fantasy",5.7,"103,151"
Movie,The Twisters,"A deadly patchwork of destructive cyclones is on an apocalyptic path of convergence at a populated Midwest city center. There, the twisters will merge into one mega tornado that threatens to obliterate the cities for hundreds of miles around.",1311844,tt31828378,Apple TV,2024-06-28,5.936,101.6577,/9xjSHm0R9tII8JCWHS1VdbftFk1.jpg,"Action, Adventure, Drama",2.6,397
Movie,The Amateur,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",1087891,tt0899043,Apple TV,2025-04-09,7.001,89.6029,/SNEoUInCa5fAgwuEBMIMBGvkkh.jpg,"Thriller, Action",6.7,"20,900"
Movie,Diablo,"Ex-con Kris Chaney seizes the daughter of a Colombian gangster to fulfill a noble promise to the young girl's mother. When her father enlists both the criminal underworld and a psychotic killer to exact his revenge, Kris relies on everything he's ever learned to stay alive and keep his word.",1127110,tt27757546,Apple TV,2025-06-13,7.33,85.6694,/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg,"Action, Thriller",N/A,N/A
Movie,First Shift,"NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.",1090007,tt26434746,Apple TV,2024-08-30,5.633,83.4736,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,"Crime, Thriller, Action",4.2,"1,647"
Movie,The Unholy Trinity,"Set against the turbulent backdrop of 1870s Montana, in the moments before the execution of Isaac Broadway, he gives his estranged son, Henry, an impossible task: murder the man who framed him for a crime he didn’t commit. Intent on fulfilling his promise, Henry travels to the remote town of Trinity, where an unexpected turn of events traps him in town and leaves him caught between Gabriel Dove, the town’s upstanding new sheriff, and a mysterious figure named St. Christopher.",1195518,tt6300910,Apple TV,2025-06-13,6.646,79.933,/gXYYIX5VesrDtR1iYJfvUnJBPLB.jpg,"Western, Adventure, Crime",7.3,29
Movie,Hell of a Summer,"When 24-year-old Jason Hochberg arrives for counsellor weekend at his beloved Camp Pineway, his biggest problem is feeling out of touch with his teenage co-workers. Little does he know; a masked killer has murdered camp owners John and Kathy and is preparing to strike again.",999243,tt21267296,Apple TV,2025-04-03,5.5,72.4425,/q9rRLc9pRDR8H6YoJTmXrBmivxD.jpg,"Horror, Comedy, Mystery",5.4,"3,866"
Movie,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",507086,tt8041270,Apple TV,2022-06-01,6.653,69.8059,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,"Adventure, Action, Science Fiction",5.6,"224,511"
Movie,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",1197306,tt9150192,Apple TV,2025-03-26,6.686,65.8857,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,"Action, Crime, Thriller",5.7,"53,542"
Movie,Clown in a Cornfield,"Quinn and her father have just moved to the quiet town of Kettle Springs hoping for a fresh start. Instead, she discovers a fractured community that has fallen on hard times after the treasured Baypen Corn Syrup Factory burned down. As the locals bicker amongst themselves and tensions boil over, a sinister, grinning figure emerges from the cornfields to cleanse the town of its burdens, one bloody victim at a time.",713364,tt23060698,Apple TV,2025-05-08,6.3,62.4756,/dkIigNrQI5kklCC9Cv9b2Vpr1Q0.jpg,"Horror, Mystery, Thriller",5.7,"8,792"
Movie,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",1241982,tt13622970,Apple TV,2024-11-21,7.07,55.1922,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"Animation, Adventure, Family, Comedy",6.6,"107,664"
Movie,The Ugly Stepsister,"In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",1284120,tt29344903,Apple TV,2025-03-07,7.234,54.2353,/crX9rSg9EohybhkEe8iTQUCe55y.jpg,"Horror, Comedy, Fantasy, Drama",7.0,"14,086"
Movie,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",822119,tt14513804,Apple TV,2025-02-12,6.043,54.1271,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,"Action, Thriller, Science Fiction",5.7,"136,283"
Movie,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",447273,tt6208148,Apple TV,2025-03-12,4.29,53.3643,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,"Family, Fantasy",1.9,"368,966"
Movie,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",939243,tt18259086,Apple TV,2024-12-19,7.7,49.9451,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,"Action, Science Fiction, Comedy, Family",6.9,"63,602"
Movie,Warfare,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",1241436,tt31434639,Apple TV,2025-04-09,7.157,49.8741,/srj9rYrjefyWqkLc6l2xjTGeBGO.jpg,"War, Action",7.3,"48,989"
Movie,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",135397,tt0369610,Apple TV,2015-06-06,6.698,49.4974,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,"Action, Adventure, Science Fiction, Thriller",6.9,"703,959"
Movie,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",351286,tt4881806,Apple TV,2018-06-06,6.542,47.617,/270MrJNqJovumHXGE6SSt0zwUIF.jpg,"Action, Adventure, Science Fiction, Thriller",6.1,"361,796"
Movie,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",10191,tt0892769,Apple TV,2010-03-18,7.848,47.3106,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,"Fantasy, Adventure, Animation, Family",8.1,"850,745"
Movie,Misericordia,"Jérémie returns to his hometown for the funeral of his former boss, the village baker. He decides to stay for a few days with Martine, the man's widow. A mysterious disappearance, a threatening neighbor and a priest with strange intentions make Jérémie's short stay in the village take an unexpected turn.",1063574,tt32085997,Apple TV,2024-10-16,6.3,46.8443,/i1eFKvcUNdyNd53YeEOK2vNkBsL.jpg,"Comedy, Drama, Thriller",7.1,"2,537"
Movie,The Roundup: Punishment,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,1017163,tt27811040,Apple TV,2024-04-24,7.009,46.6915,/yk38mNoJpsswmk9o7i7eLhO4mc.jpg,"Action, Crime, Drama, Thriller, Comedy",6.6,"5,348"
Movie,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",1022789,tt22022452,Apple TV,2024-06-11,7.554,45.3138,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,"Animation, Adventure, Comedy, Family",7.5,"221,462"
Movie,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",519182,tt7510222,Apple TV,2024-06-20,7.039,43.6036,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,"Family, Comedy, Animation, Science Fiction",6.2,"67,626"
Movie,Utopia,"A soldier searching for his missing wife breaks into a high-tech facility, believing she's been caught in a human trafficking ring. But beyond its walls, he finds a surreal, futuristic fantasy park where reality and illusion blur. As he navigates this seductive and dangerous world, a shocking truth pulls him deeper into a deadly game where nothing is as it seems.",1379587,tt32001464,Apple TV,2024-12-09,5.6,43.2994,/yef0tY1Nw3BX8PJTfBLieqHj5Hw.jpg,"Mystery, Thriller, Action, Science Fiction",3.6,386
Movie,The Phoenician Scheme,"Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists, and determined assassins.",1137350,tt30840798,Apple TV,2025-05-23,6.801,42.6036,/jtEqpy0K1iVuCebRwWqT6BZ6jLN.jpg,"Adventure, Comedy",6.9,"13,097"
Movie,Life After Fighting,"Retired martial arts world champion Alex Faulkner has settled into a simple life, when the disappearance of two of his students leads to an unthinkable discovery close to home. Just when all hope of finding the children is lost, he locates the imprisoned girls and unsurfaces an international child trafficking operation, which draws him back into the fight of his life against those behind it.",1289601,tt21478426,Apple TV,2024-06-07,7.085,41.5632,/uKWAk4BHzyEOMmLKUDXoIAPhH36.jpg,"Action, Drama, Thriller",6.4,"1,288"
